
CS623,Advanced Computer Architecture,Lakshmi Publications,Architecture,0,0
CS625,Database Management System,Ars,Database Management System,2011,150
CS626,Embedded And Real Time Systems,Lakshmi,Microprocessors and MicroControllers,2011,260
CS631,Computer Organisation & Architecture,Magnus Publications,Architecture,2009,175
CS633,Database Management System,Magnus,Database Management System,2010,200
CSE102,A USER GUIDE TO THE UNIX SYSTEM,Tata McGraw-Hill Publication pvt ltd,Operating Systems,1997,0
cse130,Data structures and algorithms,Pearson,Algorithms,2000,225
CSE133,Working With Unix,BPB Publicatons,Operating Systems,1993,150
CSE136,ColdFusion 4 for Dummies,IDG Books India Ltd,Web Technology,2000,279
CSE144,Simple Solution Essential Skills(Using Linux),Prentice Hall of India pvt ltd,Operating Systems,1998,250
cse163,Computer Dictionary,PHI,Theory of Computation,0,295
CSE17,Discrete Event System Simulation,Prentice Hall of India Pvt ltd,Theory of Computation,1997,150
CSE172,DELAY LEARNING IN ARTIFICIAL NEURAL NETWORKS,CHAMPMAN&HALL,Artificial Intelligence,1992,180
CSE176,DATA STRUCTURES IN JAVA,PEARSON,Data Structures,2000,265
CSE183,"The Internet in 3D Information,Images and Interaction",Academic Press Publications,Graphics And Multimedia,1997,500
cse190,Data structures and algorithm analysis,Prentice hall,Algorithms,1055,1055
CSE191,Computers Today,Galgotia,General,2000,320
CSE2,Programming With C,Tata McGraw-Hill,Programming,1997,225
CSE20,Discrete-Event System Simulation,Prentice Hall of India Pvt ltd,Theory of Computation,1997,150
CSE201,VHDL Primer,Pearson,Digital Principles and System Design,2001,260
CSE203,Computer Systems Design and Architecture,Pearson Education,Architecture,2004,295
cse204,Computer Algorithms,Pearson,Algorithms,2000,325
CSE206,"Introduction to Computing,Computing laboratory and CAD",Books and Allied Private Ltd,Theory Of Computing,2002,205
CSE219,UNIX NETWORK PROGRAMMING,Pearson Education,Operating Systems,1999,425
CSE22,DATA STRUCTURES,GALGOTIA,Data Structures,1994,145
CSE222,OPERATIONAL AMPLIFIERES AND LINEAR INTEGRATED CIRCUITS,Pearson,Digital Signal Processing,2001,325
CSE223,VLSI Design Techniques For Analog And Digital Circuits,Tata McGraw-Hill,Digital Principles and System Design,1990,822
CSE232,MULTIMEDIA SYSTEMS,Pearson Education,Graphics And Multimedia,2000,270
CSE238,Multimedia Making it Work,Tata McGraw Hill India pvt ltd,Graphics And Multimedia,1999,375
cse252,Discrete -events system simulation,PHI,Theory of Computation,0,175
CSE270,Control Systems Principles And Design,Tata McGraw-Hill,Microprocessors and MicroControllers,2001,250
cse34,Application Programming in Ansi C,Prentice hall international,Programming,0,1168
CSE37,Graph Theory With Applications To Engineering and computer Science,Prentice Hall of India Pvt ltd,Datastructure,1997,95
cse4,Fundamental algorithms,Narosa,Algorithms,0,185
CSE45,MULTIMEDIA IN PRACTICE (Technology and Application),Prentice Hall India pvt ltd,Graphics And Multimedia,1995,175
CSE49,Digital Logic  and Computer Design,Prentice Hall of India Pvt ltd,Microprocessors and MicroControllers,1997,150
CSE54,HTML 4.0,BPB Publications,Web Technology,1998,180
CSE70,ARTIFICAL INTELLIGENCE:AN ENGINEERING APPROACH,MC GRAW-HILL,Artificial Intelligence,1990,543
CSE83,INTRODUCTION TO DATA STRUCTURES,GALGOTIA,Data Structures,2004,0
CSE92,PATTERN RECOGNITION AND IMAGE ANALYSIS,PRENTICE HALL,Artificial Intelligence,1997,295
M2798,Financial  Management Theory AND Practice,Tata McGraw-Hill Publishing Company Limited,Management,2006,395
M2799,Financial  Management Theory AND Practice,Tata McGraw-Hill Publishing Company Limited,Management,2006,395
M2800,Financial  Management Theory AND Practice,Tata McGraw-Hill Publishing Company Limited,Management,2006,395
M904,Software Engineering,Addison-Wesley Longman Publications,Software Engineering,1998,360
MB1087,Samuelson Nordhaus,Tata McGraw-Hill Publishing Company Limited,Management,2000,325
MB1935,Total Quality Management,Pearson,Management,2010,375
MB508,INTRODUCTION TO DATA STRUCTURE,GALGOTHI BOOKSOURCE,Data Structures,1997,230
RCS001,Fundamentals Of Data Base Systems,Pearson,Database Management System,2003,350
s3105,Network Security and Cryptography,Cengage Learning,Computer Networks,2010,0
S3106,Principles and Practices of Information Security,Cengage Learning,Computer Networks,2009,0
S3193,Operating Systems,McGraw-Hill Book Company,Operating Systems,1978,0
S3194,Fundamentals of Computing And Computer Programming,Scitech,Theory of Computation,0,0
s3195,Engineering chemistry,Vk,General,2010,235
S3196,Engineering Graphics,Dhanalakshmi,General,2008,280
S3197,Digital Logic and Computer Design,Prentice Hall of India Pvt ltd,Digital Principles and System Design,1995,125
s3198,Digital Design,PHI,Digital Principles And System Design,0,175
S3199,Engineering Mathematics -II,G.Balaji,Mathematics,2010,326
S3201,"Internet, JavaScript and Java Programming",Software Technology Group International Ltd,Web Technology,1997,0
S3203,Engineering Drawing And Graphics,,Graphics and Multimedia,2000,240
S3204,Communicarion Systems Analog And Digtal,Tata McGraw-Hill,Digital Signal Processing,2001,0
S3205,FUNDAMENTALS OF COMPUTING AND PROGRAMMING,VRB PUBLISHERS,FOCP,2008,395
S3206,FUNDAMENTALS OF COMPUTING AND PROGRAMMING,VRB PUBLISHERS,FOCP,2008,395
S3208,Electronics Devices And Circuits,Khanna,Digital Principles and System Design,1995,130
S3310,Database Management System,Technical,Database Management System,2014,0
S3314,Crptography and Network Security,Technical Publications,Computer Networks,2011,295
s3315,Mobile and Pervasive Computing,Technical Publications,Computer Networks,2011,340
S3316,Computer Graphics,Technical Publications,Graphics And Multimedia,2015,350
S3317,Computer Graphics,Technical Publications,Graphics And Multimedia,2015,350
S720,Managerial Economics,Tata McGraw-Hill Publishing Company Limited,Management,2003,330
17315,1001 JAVA PROGRAMMER'S TIPS,Galgotia,Java,1999,375
s3192,Basic Electrical and Electronics engineerings,McGraw-hills,General,2010,0
19492,Java 2 BY EXAMPLE,Prentics Hall of india,Java,0,0
19768,Instant JAVA,The Sun Microsystems Press,Java,2000,0
29745,Computers And Computation A Beginner's Guide,Prentice Hall Of India,Theory of Computation,1997,79
34159,Engineering Mathematics,S.Chand,Mathematics,2004,0
cse260,Database system concepts,Tata Mcgraw-hill,Database Management,0,0
35021,Fundamentals of logic design,Jaico books,Digital Principles And System Design,2003,0
37382,Fundamentals of Computer Algorithms,Galgotia,Algorithms,0,0
A10089,Application of discrete mathematics,McGraw-hill's,Mathematics,0,473
A10090,Application of discrete mathematics,McGraw-hill's,Mathematics,0,473
A12062,Introduction to Database mangement systems,Addison wesley,Database Management,1995,0
A17417,Numerical methods for engineering,McGraw-hill's,Mathematics,2000,375
A19061,Numerical Methods,McGraw-hill's,Mathematics,2002,165
A19063,Numerical Methods,McGraw-hill's,Mathematics,2002,165
A19065,Numerical Methods,McGraw-hill's,Mathematics,2002,165
A19291,Solaris 9 Administration A Beginner's Guide,Tata McGraw Hill Publishing Company Ltd,Operating Systems,2002,395
A19294,XML - Developer's Guide,Tata McGraw Hill Publishing Company Ltd,Web Technology,2001,475
A19364,XML - A Beginner's Guide,Tata McGraw Hill Publishing Company Ltd,Web Technology,2001,315
A20368,Java Servlets - Developer's Guide,Tata McGraw Hill Publishing Company Ltd,Web Technology,2002,395
A20370,Java Servlets - Developer's Guide,Tata McGraw Hill Publishing Company Ltd,Web Technology,2002,395
A21288,Discrete Mathematical structures with applications to computer  science,McGraw-hill's,Mathematics,0,160
A21294,Discrete Mathematical structures with applications to computer  science,McGraw-hill's,Mathematics,0,160
cse237,Numerical Methods,McGraw-hills,Mathematics,2002,165
A21462,RSA Security's Official Guide to CRYPTOGRAPHY,Tata Mcgraw-Hill Publishing Company ltd,Computer Networks,2001,0
A22702,Database system concepts,Tata Mcgraw-hill,Database Management,2006,0
A24748,Principles of Management,McGraw-hill's,Management,2008,210
cs545,Database system concepts,Tata Mcgraw-hill,Database Management,2006,0
A25196,Software Engineering A Practitioner's Approach,Tata McGraw Hill Education Pvt Ltd,Software Engineering,1982,412
A9072,Fundamentals of logic design,PHI,Digital Principles And System Design,1995,0
cs544,Database system concepts,Tata Mcgraw-hill,Database Management,2006,0
A9299,Fundamentals of Computer Algorithms,Galgotia,Algorithms,0,0
A9303,Fundamentals of Computer Algorithms,Galgotia,Algorithms,0,0
A9304,Fundamentals of Computer Algorithms,Galgotia,Algorithms,0,0
A9629,The Complete IDIOT's Guide to Javascript,Prentice Hall of India Private Ltd,Web Technology,1996,150
cs1355,Digital Instruments,McGraw-hills,Digital Signal processing,1997,0
cs1308,Discrete Mathematical structures,Pearson,Mathematics,2014,0
